sample,location,longitude,latitude,FASTQ_file,file_loc
12LN10-44,linvilla_pa,-75.41,39.88,Plate_4_12LN10-44_N707_N503_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-44_N707_N503_L001_R1_001.fastq.gz
12LN10-44,linvilla_pa,-75.41,39.88,Plate_4_12LN10-44_N707_N503_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-44_N707_N503_L001_R2_001.fastq.gz
12LN10-44,linvilla_pa,-75.41,39.88,Plate_4_12LN10-44_N707_N503_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-44_N707_N503_L004_R1_001.fastq.gz
LNPA-11,linvilla_pa,-75.41,39.88,Plate_4_LNPA-11_N708_N503_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-11_N708_N503_L001_R2_001.fastq.gz
LNPA-11,linvilla_pa,-75.41,39.88,Plate_4_LNPA-11_N708_N503_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-11_N708_N503_L002_R2_001.fastq.gz
LNPA-11,linvilla_pa,-75.41,39.88,Plate_4_LNPA-11_N708_N503_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-11_N708_N503_L003_R2_001.fastq.gz
LNPA-11,linvilla_pa,-75.41,39.88,Plate_4_LNPA-11_N708_N503_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-11_N708_N503_L004_R2_001.fastq.gz
LNPA-9,linvilla_pa,-75.41,39.88,Plate_4_LNPA-9_N709_N503_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-9_N709_N503_L001_R2_001.fastq.gz
LNPA-9,linvilla_pa,-75.41,39.88,Plate_4_LNPA-9_N709_N503_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-9_N709_N503_L002_R1_001.fastq.gz
LNPA-9,linvilla_pa,-75.41,39.88,Plate_4_LNPA-9_N709_N503_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-9_N709_N503_L002_R2_001.fastq.gz
LNPA-9,linvilla_pa,-75.41,39.88,Plate_4_LNPA-9_N709_N503_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-9_N709_N503_L004_R1_001.fastq.gz
LNPA-9,linvilla_pa,-75.41,39.88,Plate_4_LNPA-9_N709_N503_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-9_N709_N503_L004_R2_001.fastq.gz
LNPA-19,linvilla_pa,-75.41,39.88,Plate_4_LNPA-19_N710_N503_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-19_N710_N503_L001_R2_001.fastq.gz
LNPA-19,linvilla_pa,-75.41,39.88,Plate_4_LNPA-19_N710_N503_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-19_N710_N503_L002_R2_001.fastq.gz
LNPA-19,linvilla_pa,-75.41,39.88,Plate_4_LNPA-19_N710_N503_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-19_N710_N503_L003_R1_001.fastq.gz
LNPA-19,linvilla_pa,-75.41,39.88,Plate_4_LNPA-19_N710_N503_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-19_N710_N503_L004_R1_001.fastq.gz
LNPA-19,linvilla_pa,-75.41,39.88,Plate_4_LNPA-19_N710_N503_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-19_N710_N503_L004_R2_001.fastq.gz
LNPA-31,linvilla_pa,-75.41,39.88,Plate_4_LNPA-31_N711_N503_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-31_N711_N503_L002_R2_001.fastq.gz
LNPA-31,linvilla_pa,-75.41,39.88,Plate_4_LNPA-31_N711_N503_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-31_N711_N503_L003_R1_001.fastq.gz
12LN6-95_(B16),linvilla_pa,-75.41,39.88,Plate_4_12LN6-95_B16__N712_N503_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-95_B16__N712_N503_L001_R1_001.fastq.gz
12LN6-95_(B16),linvilla_pa,-75.41,39.88,Plate_4_12LN6-95_B16__N712_N503_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-95_B16__N712_N503_L001_R2_001.fastq.gz
12LN6-95_(B16),linvilla_pa,-75.41,39.88,Plate_4_12LN6-95_B16__N712_N503_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-95_B16__N712_N503_L003_R1_001.fastq.gz
LNPA-40,linvilla_pa,-75.41,39.88,Plate_4_LNPA-40_N701_N504_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-40_N701_N504_L001_R1_001.fastq.gz
LNPA-40,linvilla_pa,-75.41,39.88,Plate_4_LNPA-40_N701_N504_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-40_N701_N504_L001_R2_001.fastq.gz
LNPA-40,linvilla_pa,-75.41,39.88,Plate_4_LNPA-40_N701_N504_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-40_N701_N504_L002_R1_001.fastq.gz
LNPA-40,linvilla_pa,-75.41,39.88,Plate_4_LNPA-40_N701_N504_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-40_N701_N504_L003_R1_001.fastq.gz
LNPA-40,linvilla_pa,-75.41,39.88,Plate_4_LNPA-40_N701_N504_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-40_N701_N504_L004_R2_001.fastq.gz
LNPA-55,linvilla_pa,-75.41,39.88,Plate_4_LNPA-55_N702_N504_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-55_N702_N504_L001_R1_001.fastq.gz
LNPA-55,linvilla_pa,-75.41,39.88,Plate_4_LNPA-55_N702_N504_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-55_N702_N504_L002_R1_001.fastq.gz
LNPA-55,linvilla_pa,-75.41,39.88,Plate_4_LNPA-55_N702_N504_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-55_N702_N504_L002_R2_001.fastq.gz
LNPA-55,linvilla_pa,-75.41,39.88,Plate_4_LNPA-55_N702_N504_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-55_N702_N504_L003_R1_001.fastq.gz
LNPA-53,linvilla_pa,-75.41,39.88,Plate_4_LNPA-53_N703_N504_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-53_N703_N504_L001_R1_001.fastq.gz
LNPA-53,linvilla_pa,-75.41,39.88,Plate_4_LNPA-53_N703_N504_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-53_N703_N504_L002_R1_001.fastq.gz
LNPA-53,linvilla_pa,-75.41,39.88,Plate_4_LNPA-53_N703_N504_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-53_N703_N504_L003_R1_001.fastq.gz
LNPA-53,linvilla_pa,-75.41,39.88,Plate_4_LNPA-53_N703_N504_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-53_N703_N504_L004_R1_001.fastq.gz
LNPA-53,linvilla_pa,-75.41,39.88,Plate_4_LNPA-53_N703_N504_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-53_N703_N504_L004_R2_001.fastq.gz
LNPA-46,linvilla_pa,-75.41,39.88,Plate_4_LNPA-46_N706_N508_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-46_N706_N508_L002_R1_001.fastq.gz
LNPA-46,linvilla_pa,-75.41,39.88,Plate_4_LNPA-46_N706_N508_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-46_N706_N508_L003_R1_001.fastq.gz
LNPA-46,linvilla_pa,-75.41,39.88,Plate_4_LNPA-46_N706_N508_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-46_N706_N508_L004_R1_001.fastq.gz
LNPA-87,linvilla_pa,-75.41,39.88,Plate_4_LNPA-87_N705_N504_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-87_N705_N504_L001_R2_001.fastq.gz
LNPA-87,linvilla_pa,-75.41,39.88,Plate_4_LNPA-87_N705_N504_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-87_N705_N504_L002_R1_001.fastq.gz
LNPA-87,linvilla_pa,-75.41,39.88,Plate_4_LNPA-87_N705_N504_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-87_N705_N504_L002_R2_001.fastq.gz
LNPA-87,linvilla_pa,-75.41,39.88,Plate_4_LNPA-87_N705_N504_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-87_N705_N504_L003_R2_001.fastq.gz
LNPA-87,linvilla_pa,-75.41,39.88,Plate_4_LNPA-87_N705_N504_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-87_N705_N504_L004_R2_001.fastq.gz
LNPA-44,linvilla_pa,-75.41,39.88,Plate_4_LNPA-44_N708_N507_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-44_N708_N507_L003_R1_001.fastq.gz
LNPA-44,linvilla_pa,-75.41,39.88,Plate_4_LNPA-44_N708_N507_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-44_N708_N507_L004_R1_001.fastq.gz
LNPA-44,linvilla_pa,-75.41,39.88,Plate_4_LNPA-44_N708_N507_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-44_N708_N507_L004_R2_001.fastq.gz
12LN6-30_(B66),linvilla_pa,-75.41,39.88,Plate_4_12LN6-30_B66__N707_N504_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-30_B66__N707_N504_L001_R1_001.fastq.gz
12LN6-30_(B66),linvilla_pa,-75.41,39.88,Plate_4_12LN6-30_B66__N707_N504_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-30_B66__N707_N504_L002_R1_001.fastq.gz
12LN6-30_(B66),linvilla_pa,-75.41,39.88,Plate_4_12LN6-30_B66__N707_N504_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-30_B66__N707_N504_L002_R2_001.fastq.gz
12LN6-30_(B66),linvilla_pa,-75.41,39.88,Plate_4_12LN6-30_B66__N707_N504_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-30_B66__N707_N504_L003_R2_001.fastq.gz
12LN6-30_(B66),linvilla_pa,-75.41,39.88,Plate_4_12LN6-30_B66__N707_N504_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-30_B66__N707_N504_L004_R1_001.fastq.gz
12LN6-35_(B77),linvilla_pa,-75.41,39.88,Plate_4_12LN6-35_B77__N709_N504_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-35_B77__N709_N504_L001_R2_001.fastq.gz
12LN6-35_(B77),linvilla_pa,-75.41,39.88,Plate_4_12LN6-35_B77__N709_N504_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-35_B77__N709_N504_L002_R1_001.fastq.gz
12LN6-35_(B77),linvilla_pa,-75.41,39.88,Plate_4_12LN6-35_B77__N709_N504_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-35_B77__N709_N504_L003_R1_001.fastq.gz
12LN6-35_(B77),linvilla_pa,-75.41,39.88,Plate_4_12LN6-35_B77__N709_N504_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-35_B77__N709_N504_L003_R2_001.fastq.gz
12LN6-35_(B77),linvilla_pa,-75.41,39.88,Plate_4_12LN6-35_B77__N709_N504_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-35_B77__N709_N504_L004_R1_001.fastq.gz
12LN6-35_(B77),linvilla_pa,-75.41,39.88,Plate_4_12LN6-35_B77__N709_N504_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-35_B77__N709_N504_L004_R2_001.fastq.gz
12LN6-41_(B47),linvilla_pa,-75.41,39.88,Plate_4_12LN6-41_B47__N701_N508_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-41_B47__N701_N508_L001_R2_001.fastq.gz
12LN6-41_(B47),linvilla_pa,-75.41,39.88,Plate_4_12LN6-41_B47__N701_N508_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-41_B47__N701_N508_L002_R2_001.fastq.gz
12LN6-41_(B47),linvilla_pa,-75.41,39.88,Plate_4_12LN6-41_B47__N701_N508_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-41_B47__N701_N508_L003_R2_001.fastq.gz
12LN6-41_(B47),linvilla_pa,-75.41,39.88,Plate_4_12LN6-41_B47__N701_N508_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-41_B47__N701_N508_L004_R1_001.fastq.gz
12LN6-84_(B7),linvilla_pa,-75.41,39.88,Plate_4_12LN6-84_B7__N701_N505_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-84_B7__N701_N505_L001_R1_001.fastq.gz
12LN6-84_(B7),linvilla_pa,-75.41,39.88,Plate_4_12LN6-84_B7__N701_N505_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-84_B7__N701_N505_L001_R2_001.fastq.gz
12LN6-84_(B7),linvilla_pa,-75.41,39.88,Plate_4_12LN6-84_B7__N701_N505_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-84_B7__N701_N505_L002_R2_001.fastq.gz
12LN6-84_(B7),linvilla_pa,-75.41,39.88,Plate_4_12LN6-84_B7__N701_N505_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-84_B7__N701_N505_L003_R1_001.fastq.gz
12LN6-84_(B7),linvilla_pa,-75.41,39.88,Plate_4_12LN6-84_B7__N701_N505_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-84_B7__N701_N505_L004_R1_001.fastq.gz
12LN6-84_(B7),linvilla_pa,-75.41,39.88,Plate_4_12LN6-84_B7__N701_N505_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-84_B7__N701_N505_L004_R2_001.fastq.gz
12LN10-30,linvilla_pa,-75.41,39.88,Plate_4_12LN10-30_N705_N505_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-30_N705_N505_L002_R1_001.fastq.gz
12LN10-30,linvilla_pa,-75.41,39.88,Plate_4_12LN10-30_N705_N505_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-30_N705_N505_L003_R1_001.fastq.gz
12LN10-30,linvilla_pa,-75.41,39.88,Plate_4_12LN10-30_N705_N505_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-30_N705_N505_L003_R2_001.fastq.gz
12LN10-30,linvilla_pa,-75.41,39.88,Plate_4_12LN10-30_N705_N505_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-30_N705_N505_L004_R2_001.fastq.gz
12LN10-89,linvilla_pa,-75.41,39.88,Plate_4_12LN10-89_N707_N505_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-89_N707_N505_L001_R2_001.fastq.gz
12LN10-89,linvilla_pa,-75.41,39.88,Plate_4_12LN10-89_N707_N505_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-89_N707_N505_L002_R1_001.fastq.gz
12LN10-89,linvilla_pa,-75.41,39.88,Plate_4_12LN10-89_N707_N505_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-89_N707_N505_L002_R2_001.fastq.gz
12LN10-89,linvilla_pa,-75.41,39.88,Plate_4_12LN10-89_N707_N505_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-89_N707_N505_L003_R2_001.fastq.gz
LNPA-88_(SP),linvilla_pa,-75.41,39.88,Plate_4_LNPA-88_SP__N708_N505_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-88_SP__N708_N505_L001_R2_001.fastq.gz
LNPA-88_(SP),linvilla_pa,-75.41,39.88,Plate_4_LNPA-88_SP__N708_N505_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-88_SP__N708_N505_L002_R1_001.fastq.gz
LNPA-88_(SP),linvilla_pa,-75.41,39.88,Plate_4_LNPA-88_SP__N708_N505_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-88_SP__N708_N505_L003_R1_001.fastq.gz
LNPA-88_(SP),linvilla_pa,-75.41,39.88,Plate_4_LNPA-88_SP__N708_N505_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-88_SP__N708_N505_L004_R1_001.fastq.gz
LNPA-88_(SP),linvilla_pa,-75.41,39.88,Plate_4_LNPA-88_SP__N708_N505_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_LNPA-88_SP__N708_N505_L004_R2_001.fastq.gz
12LN6-4_(B64),linvilla_pa,-75.41,39.88,Plate_4_12LN6-4_B64__N701_N506_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-4_B64__N701_N506_L003_R1_001.fastq.gz
12LN6-4_(B64),linvilla_pa,-75.41,39.88,Plate_4_12LN6-4_B64__N701_N506_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-4_B64__N701_N506_L003_R2_001.fastq.gz
12LN6-4_(B64),linvilla_pa,-75.41,39.88,Plate_4_12LN6-4_B64__N701_N506_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN6-4_B64__N701_N506_L004_R1_001.fastq.gz
12LN10-12,linvilla_pa,-75.41,39.88,Plate_4_12LN10-12_N702_N506_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-12_N702_N506_L001_R2_001.fastq.gz
12LN10-12,linvilla_pa,-75.41,39.88,Plate_4_12LN10-12_N702_N506_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-12_N702_N506_L002_R2_001.fastq.gz
12LN10-12,linvilla_pa,-75.41,39.88,Plate_4_12LN10-12_N702_N506_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-12_N702_N506_L003_R1_001.fastq.gz
12LN10-12,linvilla_pa,-75.41,39.88,Plate_4_12LN10-12_N702_N506_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-12_N702_N506_L004_R2_001.fastq.gz
12LN10-22,linvilla_pa,-75.41,39.88,Plate_4_12LN10-22_N703_N506_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-22_N703_N506_L001_R1_001.fastq.gz
12LN10-22,linvilla_pa,-75.41,39.88,Plate_4_12LN10-22_N703_N506_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-22_N703_N506_L001_R2_001.fastq.gz
12LN10-22,linvilla_pa,-75.41,39.88,Plate_4_12LN10-22_N703_N506_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-22_N703_N506_L002_R1_001.fastq.gz
12LN10-22,linvilla_pa,-75.41,39.88,Plate_4_12LN10-22_N703_N506_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-22_N703_N506_L003_R2_001.fastq.gz
12LN10-7,linvilla_pa,-75.41,39.88,Plate_4_12LN10-7_N705_N506_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-7_N705_N506_L001_R1_001.fastq.gz
12LN10-7,linvilla_pa,-75.41,39.88,Plate_4_12LN10-7_N705_N506_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-7_N705_N506_L001_R2_001.fastq.gz
12LN10-7,linvilla_pa,-75.41,39.88,Plate_4_12LN10-7_N705_N506_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-7_N705_N506_L002_R2_001.fastq.gz
12LN10-7,linvilla_pa,-75.41,39.88,Plate_4_12LN10-7_N705_N506_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-7_N705_N506_L003_R2_001.fastq.gz
12LN10-7,linvilla_pa,-75.41,39.88,Plate_4_12LN10-7_N705_N506_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-7_N705_N506_L004_R2_001.fastq.gz
12LN10-38,linvilla_pa,-75.41,39.88,Plate_4_12LN10-38_N707_N506_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-38_N707_N506_L001_R2_001.fastq.gz
12LN10-38,linvilla_pa,-75.41,39.88,Plate_4_12LN10-38_N707_N506_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-38_N707_N506_L003_R1_001.fastq.gz
12LN10-38,linvilla_pa,-75.41,39.88,Plate_4_12LN10-38_N707_N506_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12LN10-38_N707_N506_L003_R2_001.fastq.gz
FR14,lyon_fr,4.86,45.77,SRR189088_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/France/FR14/SRR189088_1.fastq.gz
