site_ix,chrom,pos,coef.div,p.div,sigLevel,FDR,afShift,comparison
735668,2R,17736508,0.353090509429037,8.60656765966361e-06,2,0.0169912062948192,0.03137671,5_1
736726,2R,17771033,-0.255595670652738,0.000313945152833228,1,0.13503501705625,-0.0526793,5_1
737147,2R,17784742,0.242514113533225,0.000442008350639678,1,0.162407068682936,0.0586792,5_1
737291,2R,17788981,-0.203015612091724,0.000397572427342952,1,0.153641711231539,-0.052207,5_1
737670,2R,17800631,-0.263887034573864,0.000289525232802457,1,0.129383557479183,-0.0605828,5_1
738247,2R,17823080,0.473405786565819,2.34922891251266e-05,2,0.0313361596862324,0.05178695,5_1
738249,2R,17823103,0.401285113014932,0.000619081071044691,1,0.193842214651449,0.04309998,5_1
738266,2R,17824276,0.437267031210389,0.000525178320480046,1,0.177633871081457,0.01748233,5_1
738340,2R,17827457,0.265854639560599,0.000295963143492561,1,0.130981164834189,0.0508842,5_1
738687,2R,17840298,-0.296790346293989,0.000128740678409067,1,0.0820909356575269,-0.0411425,5_1
738688,2R,17840379,-0.230466425727834,0.000379416733633731,1,0.149814765524438,-0.0477908,5_1
739452,2R,17867487,-0.197200264100716,0.000427963753047211,1,0.159680157965663,-0.0466025,5_1
739681,2R,17875905,-0.289449243533907,1.87419977047965e-05,2,0.027233601474823,-0.0569051,5_1
741560,2R,17947862,-0.283076364019433,6.64008624557955e-05,1,0.0566920220483145,-0.0491271,5_1
741562,2R,17947897,-0.311965875976211,1.42061039376529e-06,3,0.00542729738371569,-0.0641319,5_1
741597,2R,17949770,-0.313433332557755,0.000645384612794397,1,0.1981205834806,-0.0608131,5_1
741704,2R,17954084,-0.239769937737431,0.000160204438980904,1,0.0928711453447709,-0.0552957,5_1
741947,2R,17962252,-0.255233940431599,0.000527098567674633,1,0.177981421266811,-0.0580748,5_1
742030,2R,17966792,-0.285038298876232,2.40448135992999e-05,2,0.0317553051816835,-0.0621598,5_1
742031,2R,17966894,-0.2592418894564,4.80682224598405e-05,2,0.0471591241400588,-0.0574253,5_1
742032,2R,17966905,-0.2592418894564,4.20484162840795e-05,2,0.0435369303240769,-0.0574253,5_1
742088,2R,17968626,-0.300774866850584,3.38757961645397e-05,2,0.0387629605180663,-0.0621901,5_1
742091,2R,17968661,-0.300774866850584,4.06412634771369e-05,2,0.0427050616426258,-0.0621901,5_1
742586,2R,17986942,-0.245517955921066,0.000475934643280995,1,0.16879259943626,-0.0582925,5_1
742960,2R,18001562,0.270526825534848,8.80617356570079e-05,1,0.0661999813166313,0.0624043000000001,5_1
744144,2R,18051361,0.272083243924948,0.00038578933520772,1,0.151230806452476,0.0618511,5_1
744865,2R,18074793,-0.243154469510191,0.000180536550049348,1,0.0997746618816219,-0.0548026,5_1
744938,2R,18077655,-0.215970287369476,0.000317331708031832,1,0.135903746178237,-0.0445071,5_1
744941,2R,18077822,-0.230946647801298,0.000385882017850392,1,0.151247817717183,-0.0507826,5_1
745324,2R,18095951,0.226065467126206,0.000118708838504622,1,0.0784148418248467,0.0569252,5_1
747596,2R,18201012,0.495627723869199,0.000371742772258488,1,0.148077923449706,0.01833204,5_1
750154,2R,18322710,0.345560059055932,4.41550535489332e-05,2,0.0447749163882682,0.0470465,5_1
750693,2R,18351438,0.419378089708898,0.000100737091923264,1,0.0714209828666448,0.04886847,5_1
751450,2R,18378210,0.266718585971005,0.000385448001743782,1,0.151171118107057,0.0660867,5_1
751586,2R,18384776,-0.249096722406696,0.000192022299629446,1,0.103244187044475,-0.0627905,5_1
752428,2R,18427205,-0.334080760359008,1.28089213091709e-05,2,0.0215608456819916,-0.0649853,5_1
752544,2R,18432085,-0.318323454495982,2.45827622525896e-05,2,0.0321463481243047,-0.071388,5_1
753784,2R,18497044,-0.300392596251028,4.65914852304516e-05,2,0.0463965118329953,-0.0633287,5_1
753786,2R,18497141,-0.286997963030289,0.000204129698875954,1,0.107069082469227,-0.0608758,5_1
753787,2R,18497233,-0.254948614267026,0.000284569773785215,1,0.128366521727387,-0.0497203,5_1
754789,2R,18542213,-0.283843144391431,0.000381772008846593,1,0.150343960673134,-0.054001,5_1
754790,2R,18542217,-0.283843144391431,0.000433626064399784,1,0.160730281150292,-0.054001,5_1
754981,2R,18550834,-0.263049600619493,0.000191180646232247,1,0.102982097619112,-0.0511492,5_1
755599,2R,18582528,-0.282315838359226,0.000199377612776219,1,0.105628834425928,-0.0528908,5_1
755666,2R,18585766,0.294979390132914,1.74150761256264e-05,2,0.025978246673045,0.0595888,5_1
755667,2R,18585796,0.296049828471135,1.88984644446943e-05,2,0.0273718013880202,0.0611794,5_1
755668,2R,18585802,0.296049828471135,2.27718853166303e-05,2,0.0306866506474391,0.0611794,5_1
755669,2R,18585808,0.296049828471135,2.55651058354012e-05,2,0.0329139687602882,0.0611794,5_1
756352,2R,18611738,0.2626480226428,0.000615010135362026,1,0.193153042407703,0.0499813,5_1
756829,2R,18635595,-0.284959656088158,0.000622649907118911,1,0.194438150653966,-0.0531992,5_1
756959,2R,18641964,0.50045685751586,0.000501487983929794,1,0.173347866471575,0.00550769,5_1
756988,2R,18643108,0.50045685751586,0.000500233524287963,1,0.173101330501505,0.00550769,5_1
757013,2R,18644556,0.50045685751586,0.000509232314015451,1,0.174734321530569,0.00550769,5_1
757066,2R,18647404,0.205585631692545,0.000348936405614508,1,0.143337464238618,0.0507478,5_1
758407,2R,18717712,-0.300739470149164,0.000424150107055432,1,0.158992989106212,-0.0475352,5_1
760882,2R,18852674,0.477528972044091,0.00046800274144676,1,0.167194271262777,0.02197252,5_1
760898,2R,18853098,0.475664893826307,0.000429960720172318,1,0.160036872364842,0.02208133,5_1
760936,2R,18853858,0.32552718033594,0.000636247550611979,1,0.196685307895684,0.03889371,5_1
760938,2R,18853915,0.335946618275415,0.000448734134380846,1,0.16370618012768,0.03285512,5_1
762003,2R,18895184,-0.262637726920036,0.000140557199157398,1,0.0861781166599468,-0.0598078,5_1
762117,2R,18901029,-0.244047940640946,0.000348442952378347,1,0.143216481071776,-0.0498179,5_1
762119,2R,18901052,-0.237589217683842,0.000261012171319908,1,0.122580923148296,-0.0493438,5_1
762301,2R,18909447,0.284983562259024,0.000604854833850421,1,0.191414492224367,0.02745634,5_1
764373,2R,18991089,-0.22530638144805,0.000627562203762255,1,0.195229185046159,-0.0490376,5_1
764535,2R,18998372,0.256894369892678,0.000495343645446344,1,0.172191723781426,0.02474143,5_1
764543,2R,18998579,0.282374961403,0.000504429169653653,1,0.17385719036901,0.0380834,5_1
766512,2R,19099439,-0.32975381747002,0.00010239874963569,1,0.0721989443823167,-0.0602221,5_1
767232,2R,19130218,-0.244345032166812,0.000190792432383846,1,0.102854642081033,-0.0488339,5_1
767262,2R,19130983,-0.242329970380564,0.000580727380788182,1,0.187555082927152,-0.0506782,5_1
767264,2R,19131030,-0.238406078722874,0.00062655610509621,1,0.195030019804195,-0.0521668,5_1
767581,2R,19144525,-0.215186511251075,0.000598499154166654,1,0.190407941464436,-0.0474219,5_1
768477,2R,19182628,0.257152031828748,0.000317536427083542,1,0.135963067039,0.0593621,5_1
770578,2R,19300968,0.225235784902496,0.000469479688789964,1,0.167491164588358,0.0400565,5_1
770694,2R,19306252,0.2330007397953,0.00045912022943484,1,0.165667983563515,0.0564321999999999,5_1
771926,2R,19358616,0.213295402085022,0.00054101514015592,1,0.180420115566063,0.0494056,5_1
772280,2R,19372523,0.234703396177437,0.000126978404786593,1,0.0814558265094252,0.0573631,5_1
772377,2R,19377609,0.219515470492862,0.000623507176878979,1,0.19452464759714,0.0538052,5_1
772378,2R,19377610,0.2161428678578,0.000245187430112259,1,0.118603223188782,0.0533054000000001,5_1
773027,2R,19404024,-0.265368211315728,0.00041838044645337,1,0.15782966765,-0.0455361999999999,5_1
773336,2R,19417132,-0.521953047117425,0.000481643823078803,1,0.169716785648306,-0.0346287999999999,5_1
775197,2R,19501790,0.264722877866293,4.65454019384914e-05,2,0.0463602529361237,0.0657884,5_1
775223,2R,19502527,0.392871506217999,0.000186642045153285,1,0.101650150297515,0.04094382,5_1
775414,2R,19509693,-0.313539801340412,6.50663744727886e-05,1,0.0560182895859992,-0.0560793,5_1
775416,2R,19509702,-0.30322105361458,0.000160286024707301,1,0.0928847687104336,-0.0570339,5_1
775419,2R,19509719,-0.262883756989312,0.000133600048901727,1,0.0838632461365016,-0.0587056,5_1
775633,2R,19517280,-0.261241758837002,0.000219661806074578,1,0.111601193544783,-0.0538029,5_1
775888,2R,19530112,-0.304077086954834,1.0361736535458e-06,3,0.00438155779206824,-0.075702,5_1
775941,2R,19532612,0.267940663810364,0.000315830085155566,1,0.135477670367866,0.0559102,5_1
776121,2R,19540448,-0.262373932952275,0.000628443211915686,1,0.195377962241794,-0.0570636,5_1
776307,2R,19549353,-0.293072238090807,0.000275876511681816,1,0.126312400654736,-0.0557572,5_1
776440,2R,19556093,-0.376657766265281,2.49415223876337e-05,2,0.0324131011813871,-0.0347305,5_1
776548,2R,19561281,-0.572828102696501,4.72672269535845e-06,2,0.0116584554526226,-0.0261536,5_1
778344,2R,19642308,-0.357206724961834,1.01411127542139e-05,2,0.018751345484795,-0.0668185,5_1
778348,2R,19642374,-0.356042488224901,9.23781795392209e-07,3,0.00407699664977632,-0.0693433,5_1
778349,2R,19642376,-0.359812308583169,3.87040326899069e-07,3,0.00227405271505937,-0.0787197,5_1
778350,2R,19642411,-0.297888297944099,1.80572528829526e-06,3,0.00640257069811557,-0.0625156,5_1
779200,2R,19676329,-0.262546442594706,0.00020632288787048,1,0.107792109218249,-0.0638401,5_1
780026,2R,19715712,0.676301677781126,0.00028690958611044,1,0.128810334924061,0.02115667,5_1
780110,2R,19719919,0.709534864400476,0.00016427759472859,1,0.0942882782261533,0.01429171,5_1
780123,2R,19720845,0.708539797615746,9.19322784517229e-05,1,0.0678717138669727,0.013430846,5_1
781370,2R,19822438,0.56504848175571,0.00032024649824558,1,0.136563014827186,0.02610911,5_1
781371,2R,19822449,0.56504848175571,0.000278779030975951,1,0.127002307246775,0.02610911,5_1
781372,2R,19822455,0.56504848175571,0.000280435181008065,1,0.127392963808657,0.02610911,5_1
781375,2R,19822541,0.56504848175571,0.000316078593453284,1,0.135532610926673,0.02613327,5_1
781376,2R,19822835,0.751448018589031,4.804961247451e-05,2,0.0471487682365445,0.02579907,5_1
781895,2R,19851368,-0.247199454305516,0.000215882379013155,1,0.110576005841919,-0.0596016,5_1
782021,2R,19862848,0.249654331541752,0.000271564325027618,1,0.125322148913279,0.0563226000000001,5_1
782079,2R,19868389,-0.278791405439314,0.000357143684418859,1,0.145198278221184,-0.0563589,5_1
782080,2R,19868391,-0.278791405439314,0.000381257372549904,1,0.150239957584077,-0.0563589,5_1
782081,2R,19868427,-0.278791405439314,0.000380377132534915,1,0.150034814634742,-0.0563589,5_1
782424,2R,19888561,-0.34105171767179,1.14221058328257e-05,2,0.0201397520210559,-0.0734509,5_1
782917,2R,19911104,0.864397961897372,2.08881177191644e-05,1,0.0290860855020561,0.014684116,5_1
782920,2R,19911251,0.864397961897372,3.59714327310412e-05,1,0.0400157967901019,0.014684116,5_1
782953,2R,19914154,0.815894251510097,7.37797796740436e-05,1,0.0601509422750364,0.014505836,5_1
782959,2R,19914765,0.815894251510097,7.4263149655418e-05,1,0.0603737634922764,0.014505836,5_1
783847,2R,19971467,0.209006569060745,0.000649762019794942,1,0.198793465047429,0.0503577000000001,5_1
783892,2R,19973851,0.279952724953266,4.21643180491538e-05,2,0.0435993581009464,0.0617487,5_1
783903,2R,19974041,0.260309653109581,0.000267425161836532,1,0.124248649061534,0.0587428,5_1
784048,2R,19983024,-0.369606539631657,6.24595727249933e-06,2,0.0139011740485511,-0.0682047,5_1
784205,2R,19995309,-0.275546136394676,0.000207495130837843,1,0.108163065410585,-0.0580135,5_1
784206,2R,19995313,-0.275546136394676,0.000206203534577121,1,0.107748020557212,-0.0580135,5_1
784208,2R,19995683,-0.31721396781851,3.05451486326547e-08,3,0.000373338760105426,-0.060158,5_1
786441,2R,20144350,0.258811927685827,2.95797160543287e-07,3,0.00188576684406742,0.0531511,5_1
786450,2R,20144558,0.233880515664075,0.000113020673804476,1,0.0763023133933059,0.0471985,5_1
786798,2R,20165198,-0.241959969886579,1.25659938920997e-06,3,0.00497787099186753,-0.0500685,5_1
786799,2R,20165202,-0.236072021364915,7.0842736649146e-06,2,0.0150113380846473,-0.0500636,5_1
786801,2R,20165245,-0.240327668752179,0.00022324312917088,1,0.112600028473957,-0.052502,5_1
786802,2R,20165247,-0.240327668752179,0.000202661768645918,1,0.106645906783942,-0.052502,5_1
788539,2R,20258757,0.278068524146744,0.000110033308577839,1,0.075149995394882,0.0524885,5_1
789617,2R,20332105,-0.327286339752956,8.05225571109958e-07,3,0.00372152296850544,-0.0624210999999999,5_1
789868,2R,20346476,0.288943247252279,3.20457103097915e-05,2,0.0374950857859914,0.0548316,5_1
790953,2R,20418941,-0.318807201316838,3.50634943799832e-05,2,0.0395373144033068,-0.071155,5_1
790966,2R,20419530,-0.319638227168078,1.10376900661624e-05,2,0.0197322720558985,-0.0685796,5_1
791019,2R,20422937,-0.298932775359728,0.000233901101864498,1,0.115585405028701,-0.0674537000000001,5_1
791021,2R,20423294,-0.308484197264868,0.000355623468160648,1,0.144874888650289,-0.0685594,5_1
791052,2R,20426560,-0.290095951071621,3.78699909764357e-07,3,0.0022456764216427,-0.0650544,5_1
791076,2R,20429352,-0.241540931597418,6.65785631743798e-05,1,0.0567842939625067,-0.0622815,5_1
791077,2R,20429444,-0.292755435508455,0.000627052701867581,1,0.195127623570682,-0.0556233,5_1
791088,2R,20430258,-0.311231070802356,0.000625716073125671,1,0.194876018193833,-0.0565233,5_1
791132,2R,20434299,-0.31476357713174,5.52955555115364e-05,1,0.0512305099029962,-0.0630382,5_1
791265,2R,20447413,0.225575231444606,0.000247040245062613,1,0.119058062299622,0.0503214,5_1
791282,2R,20449887,-0.294865698450337,0.000168997239352264,1,0.0960077229242929,-0.0542596,5_1
791407,2R,20463898,0.222773868951963,0.00024788349538063,1,0.119257808240682,0.0492671,5_1
791609,2R,20477040,-0.274083480586817,0.000404967848886661,1,0.155210390682906,-0.055033,5_1
791656,2R,20479752,-0.269434860948715,0.000563001155430731,1,0.184481948225407,-0.0537381,5_1
791755,2R,20485562,-0.402185493838615,0.000605174357654503,1,0.191458559909812,-0.04869617,5_1
791801,2R,20489039,0.204972478214258,0.000367439947032144,1,0.147231936144931,0.0467489,5_1
791893,2R,20499873,0.279845252018977,4.79738833421006e-05,2,0.0471041876059248,0.0535814999999999,5_1
792081,2R,20512267,-0.467889188163799,1.73087101629221e-05,2,0.0258980863138857,-0.0285444,5_1
792156,2R,20516168,0.300886146615633,0.00012129144659645,1,0.0793828524440672,0.0419953,5_1
792160,2R,20516879,0.282587998526852,0.000272913792674356,1,0.125612611930193,0.0321286,5_1
792162,2R,20517077,0.318052965683317,1.97411598734654e-07,3,0.0014436746327343,0.049706,5_1
792227,2R,20521712,0.34824562470841,0.000145525541189628,1,0.0878648300159957,0.01679506,5_1
792238,2R,20522698,0.280715771003811,0.000482962956348421,1,0.170012414371139,0.03575673,5_1
792249,2R,20523627,0.503976168359082,0.000207048702827617,1,0.108034501090872,0.00736387,5_1
792251,2R,20523891,0.248065057718691,0.000110987179432032,1,0.0755560146695704,0.0460528,5_1
792322,2R,20530425,-0.406450816213889,9.53955430033071e-05,1,0.0692252559546909,-0.0565946,5_1
792341,2R,20532129,-0.372145156139713,2.83370442769604e-05,2,0.0348578960791949,-0.0569552,5_1
792351,2R,20532281,-0.360647424725157,4.4239374467181e-05,2,0.0448312887001238,-0.0566503,5_1
792352,2R,20532290,0.360189941085072,0.000148902958150066,1,0.0890251890891869,0.0110393,5_1
792368,2R,20533390,-0.334684534000008,0.0004906350260383,1,0.171386976066886,-0.0530328,5_1
792376,2R,20533983,-0.395455639725661,3.75621283464911e-05,2,0.0409309030781955,-0.0554636,5_1
792382,2R,20534398,-0.358834552626596,2.20250744144002e-05,2,0.0300343749898969,-0.04042018,5_1
792383,2R,20534550,-0.395455639725661,3.68766092604389e-05,2,0.0405337685117365,-0.0554636,5_1
792384,2R,20534593,-0.375209099436077,3.45085047248617e-05,2,0.0391461409450858,-0.0542852,5_1
792389,2R,20535093,0.480215239624158,0.000128844105986459,1,0.0821323874847965,0.01253375,5_1
792393,2R,20543197,0.33313788083796,2.10068199120172e-05,2,0.0292053086093513,0.02410669,5_1
792394,2R,20543203,0.31048568069796,0.000299076463441628,1,0.131690210770776,0.02419628,5_1
792434,2R,20547984,-0.262028122991586,1.45866969463171e-05,2,0.0233308275385733,-0.0440873000000001,5_1
792436,2R,20548108,0.422252797550512,9.71192097574125e-05,1,0.0699150464792355,0.02825401,5_1
792437,2R,20548153,-0.283440219785493,0.000189342003173998,1,0.102411405998844,-0.0676395000000001,5_1
792501,2R,20558606,0.368652938041302,0.000272111837141598,1,0.125439751864321,0.03358592,5_1
792518,2R,20561492,-0.35280622785081,1.22783371847568e-06,3,0.00490054174487249,-0.0844117,5_1
792654,2R,20578060,-0.427194283680899,0.000603348428133255,1,0.191180155100448,-0.04844684,5_1
792953,2R,20612322,0.272051183441112,0.000334772746172995,1,0.140116793415247,0.0476107,5_1
792956,2R,20612657,0.276260491468968,0.000150282743673569,1,0.0895265637073089,0.0570964,5_1
792962,2R,20612732,0.272201466561309,2.12195280711036e-05,2,0.0293702512396504,0.0648207999999999,5_1
793044,2R,20632040,0.595519077285633,0.000266699797284109,1,0.124091906842825,0.01825762,5_1
793113,2R,20640764,-0.346815978312883,7.47015807693874e-05,1,0.0605098511086417,-0.0602598,5_1
793208,2R,20671023,-0.463478998501469,0.000377570199336263,1,0.149394417921055,-0.05505831,5_1
793256,2R,20681352,0.897124721897161,3.09919201413322e-10,3,9.46998587075279e-06,0.020471673,5_1
793258,2R,20681409,-0.296161137590591,0.000161680955691912,1,0.0934391658811031,-0.0595664,5_1
793284,2R,20685340,-0.47150014930137,0.000101382774979286,1,0.0717144856560201,-0.05250627,5_1
793301,2R,20686707,0.650428684681967,1.94401033274394e-05,2,0.0278416190993235,0.0231193,5_1
793312,2R,20688758,0.383718679159106,0.000146224086499225,1,0.0881214772619319,0.01970884,5_1
793325,2R,20690273,-0.47150014930137,8.7397955928159e-05,1,0.0659241682220746,-0.05250627,5_1
793335,2R,20691487,0.802223648259898,5.09959335303067e-05,2,0.0489300447916163,0.02076126,5_1
793390,2R,20698490,0.420531238927687,1.49025479512233e-07,3,0.00117297111383628,0.02768268,5_1
793391,2R,20698499,0.424776207660702,1.29023303263587e-07,3,0.00106258152077516,0.02627958,5_1
793463,2R,20704714,-0.476326011603863,0.000286026729287459,1,0.128648740810041,-0.05630345,5_1
793533,2R,20714977,0.320315244276057,0.000619224003344798,1,0.193867263604133,0.0623307,5_1
793604,2R,20723541,-0.353348537148253,4.17041468377954e-05,2,0.0433281531491524,-0.0594573,5_1
793793,2R,20744125,-0.443946317710543,6.60403492447337e-07,3,0.0032777037254864,-0.0665096,5_1
793900,2R,20755298,-0.360240856616999,4.61845525958626e-05,2,0.0461685771098636,-0.0587679,5_1
793901,2R,20755530,-0.351884027333597,0.000639760450443672,1,0.197209820117174,-0.0521163,5_1
794042,2R,20778679,0.607738351727741,8.76643979630387e-10,3,2.16781403569074e-05,0.02725134,5_1
794072,2R,20783409,-0.329085924332969,4.03535316867432e-05,2,0.0425565204884767,-0.0642709,5_1
794076,2R,20784593,-0.265558659959223,0.000231415621980813,1,0.114865951366108,-0.0636376,5_1
794095,2R,20788846,0.473013720494039,0.000268002522833433,1,0.124390404691345,0.01133714,5_1
794097,2R,20789127,0.521257398974391,0.000361502651334167,1,0.146079104561275,0.009460632,5_1
794115,2R,20791778,0.436081787608109,0.000205457644403384,1,0.107530800333913,0.01482224,5_1
794143,2R,20798157,-0.584527512147672,2.07166722610008e-06,3,0.00699155262079421,-0.06377534,5_1
794155,2R,20799670,0.407491392331078,8.49156927440475e-07,1,0.00385197849575738,0.01865688,5_1
794295,2R,20823377,-0.427297376006343,0.000220826734344981,1,0.111914317107812,-0.05534665,5_1
794296,2R,20823431,-0.426754967231165,0.000411160852521686,1,0.156539693205538,-0.05466608,5_1
794370,2R,20833876,-0.343663855836132,6.20100783917943e-05,1,0.0545456506379898,-0.0572593,5_1
794374,2R,20835280,0.416850367256228,0.000201827861256776,1,0.106382120740711,0.0561572,5_1
794384,2R,20836876,-0.43539120486605,0.000211994640040181,1,0.109488299482633,-0.05475196,5_1
794391,2R,20838932,-0.44206589494768,0.000183361885411348,1,0.100672911962627,-0.05588928,5_1
794396,2R,20840814,-0.44206589494768,0.00016915022479369,1,0.0960661938453608,-0.05588928,5_1
794406,2R,20843333,-0.198553664505808,3.75216191450534e-08,3,0.00043743369231915,-0.0482585,5_1
794449,2R,20853333,-0.32362000061488,9.87346023325619e-05,1,0.0705457443599605,-0.0801257,5_1
794454,2R,20854241,-0.438773542263346,0.000120694006936817,1,0.079170053632087,-0.05543016,5_1
794458,2R,20854743,-0.43539120486605,0.000205184758929389,1,0.1074794041109,-0.05475196,5_1
794467,2R,20858265,0.592959127764164,1.46610613360743e-06,3,0.00555119902125712,0.0661897,5_1
794477,2R,20861910,-0.442061454551695,0.000179941372908443,1,0.0995777997356778,-0.05588928,5_1
794497,2R,20864519,-0.442061454551695,0.00017945129118524,1,0.0994690745568221,-0.05588928,5_1
794507,2R,20866638,0.456382760052646,2.41386914084929e-05,1,0.031844221048156,0.01523873,5_1
794565,2R,20874944,-0.292586069259031,0.000152048751870804,1,0.0901353813631395,-0.071823,5_1
794566,2R,20874972,-0.284324733457908,0.000158919512251554,1,0.0924390339987718,-0.0699106,5_1
794567,2R,20874975,-0.526732321622447,2.25287205530833e-05,2,0.0304642270335885,-0.0220956999999999,5_1
794568,2R,20875003,-0.278882785448827,0.000342081110071391,1,0.141563874838037,-0.0696297,5_1
794569,2R,20875035,-0.619211152124356,1.91211451117113e-07,3,0.00141143214813271,-0.0657044,5_1
794574,2R,20875702,-0.364432589308154,3.31456663956731e-05,2,0.0382284003429783,-0.0552805,5_1
794638,2R,20888047,-0.455647091133869,0.000308192813378572,1,0.133698403278384,-0.05487534,5_1
794682,2R,20891921,-0.430488290233471,0.000563044921871314,1,0.184483688521677,-0.02904458,5_1
794683,2R,20891940,-0.430488290233471,0.000584861015368587,1,0.188313510082106,-0.02904458,5_1
794772,2R,20904864,-0.379837136229553,0.000131177794063353,1,0.0830490898808163,-0.0481789,5_1
794840,2R,20909711,-0.354396637505403,5.00538269266881e-05,2,0.0483392503409115,-0.0816946,5_1
794869,2R,20911975,0.779034459035227,2.42504702985258e-07,1,0.00164788594111178,0.01719372,5_1
794906,2R,20915973,-0.310911112061395,0.000394593356572992,1,0.153005788635877,-0.0781004,5_1
794923,2R,20918420,-0.285898035943166,0.000626169171260571,1,0.194947524956531,-0.0716961,5_1
794966,2R,20923512,-0.655427084940148,5.74103211636867e-08,3,0.000598082150122477,-0.06908187,5_1
795616,2R,20978255,-0.500637590377432,0.000195198639408201,1,0.104246243523079,-0.05922015,5_1
795672,2R,20982556,-0.530303724051426,6.7011705962905e-05,1,0.0569794288344705,-0.05907488,5_1
795754,2R,20988963,-0.530303724051426,7.24871059786247e-05,1,0.0596497023608329,-0.05907488,5_1
795756,2R,20988987,-0.530303724051426,7.60872031411175e-05,1,0.0610803519272103,-0.05907488,5_1
795757,2R,20989072,-0.530303724051426,7.46942789394689e-05,1,0.0605098511086417,-0.05907488,5_1
795941,2R,21001654,-0.53029233107172,8.64684548070871e-05,1,0.0656358507886442,-0.05907488,5_1
796324,2R,21024183,-0.511889000853901,0.000138651139677259,1,0.08546275965814,-0.05797063,5_1
796400,2R,21036726,0.257638684924226,0.000567643052260314,1,0.185287930892733,0.0240792,5_1
796421,2R,21048300,-0.637399069131465,2.27348473380573e-10,3,7.70790053206755e-06,-0.05733575,5_1
796546,2R,21056494,-0.358731652650507,3.65444864069975e-05,2,0.0403536256001255,-0.0376883,5_1
796566,2R,21057882,0.623429946742892,1.46081457353953e-05,1,0.0233445176090077,0.0139926,5_1
796684,2R,21064810,-0.259849906440589,0.000329759245855543,1,0.138878695506332,-0.0453444000000001,5_1
796706,2R,21066578,-0.637138780879793,1.33304232219356e-06,3,0.00518847399132275,-0.0672118,5_1
796816,2R,21072612,-0.62362429715425,1.17966911317158e-06,3,0.00478225093639449,-0.0390157,5_1
796819,2R,21072752,-0.784276517918319,1.01452901635213e-09,3,2.43961936406352e-05,-0.07664889,5_1
797010,2R,21085861,-0.270598194833418,7.06708911220044e-05,1,0.0587985245950809,-0.0533495,5_1
797321,3L,63367,-0.469872637520078,0.000485659824530305,1,0.170485931042998,-0.04613259,5_1
797379,3L,80877,-0.479983899695539,2.94681110448725e-05,2,0.0356811074810723,-0.02053984,5_1
798882,3L,370373,0.713152021645987,1.51363596112564e-06,1,0.00567652960758128,0.01652253,5_1
798912,3L,372190,0.345258382768211,9.3755478188795e-05,1,0.0685531025353199,0.01140163,5_1
798968,3L,375614,0.345258382768211,9.66552422643208e-05,1,0.0697694944213537,0.01161422,5_1
798982,3L,376403,0.596817844144429,0.000152918326716822,1,0.0904128152926574,0.01273943,5_1
799031,3L,379086,0.596817844144429,0.000187551694961763,1,0.101868015658971,0.01273943,5_1
799038,3L,379888,0.345258382768211,9.9455701675133e-05,1,0.0708160023560939,0.01161422,5_1
799148,3L,387015,0.345258382768211,0.000106605734436549,1,0.0738921767497166,0.01161422,5_1
801114,3L,477622,-0.282939030803098,0.000106036894977568,1,0.0736812047728399,-0.0697505,5_1
801158,3L,479337,0.272404841300579,0.000632460356841169,1,0.196086979945174,0.0509111,5_1
801293,3L,484242,-0.311133100152502,1.75701604091527e-05,2,0.0261202458435837,-0.0674086,5_1
801402,3L,489076,-0.291305525848671,0.000541832313061708,1,0.180585926687749,-0.0683474999999999,5_1
801640,3L,498617,0.200405368148868,0.00055284970965408,1,0.182690409926771,0.0504287,5_1
813172,3L,1042665,-0.423078523651061,0.000551527231249738,1,0.182492233511302,-0.01485096,5_1
818530,3L,1281763,-0.262302478298311,0.000188419568196041,1,0.102113955184093,-0.0472462,5_1
819602,3L,1323437,-0.711461393161616,4.82475943889282e-05,1,0.0472608707433958,-0.01788718,5_1
820249,3L,1348245,-0.615741104334643,3.71910441873124e-05,1,0.0406804231442962,-0.01777405,5_1
821034,3L,1376466,-0.31585947578513,7.39046593650761e-05,1,0.0602047509863226,-0.02126125,5_1
821982,3L,1408416,-0.290272156148218,0.000249186435699489,1,0.119658968431761,-0.03121789,5_1
821983,3L,1408417,-0.290272156148218,0.000239091486103904,1,0.116838458790435,-0.03121789,5_1
823817,3L,1478243,-0.346360568299054,0.000645348764532372,1,0.1981205834806,-0.02706207,5_1
825407,3L,1564265,-0.559571857443678,0.000233397569005422,1,0.115437650775037,-0.01410815,5_1
825928,3L,1586361,-0.26141065386407,0.000609322235880949,1,0.192133951300191,-0.0201572,5_1
827190,3L,1632224,0.562227203897701,0.000338824699825824,1,0.140923372064567,0.01382105,5_1
827619,3L,1653129,0.291668482354918,0.000650796523150032,1,0.198935401578219,0.0255786,5_1
827751,3L,1660773,-0.559813454224017,0.000266601427487245,1,0.124052152487067,-0.01434035,5_1
831856,3L,1850820,-0.446408675121184,0.00049217752072872,1,0.171625870055804,-0.01609086,5_1
839527,3L,2181998,0.576905605194995,2.00973099973023e-05,1,0.0283861708059644,0.0185112000000001,5_1
841556,3L,2271724,-0.241324942959115,0.000105066036999779,1,0.0732647180774199,-0.0458361,5_1
844198,3L,2357868,-0.216043488071963,0.00023229480024245,1,0.11514746197511,-0.0510112,5_1
845883,3L,2410075,-0.572790317973948,7.72471372290084e-05,1,0.0615889614948,-0.01313322,5_1
